94489281024,LOCAL,,NotFoundException,0,,<empty>,3,NotFoundException,,,0,,@nestjs/common:NotFoundException
94489281025,LOCAL,,Inject,0,,<empty>,3,Inject,,,0,,@nestjs/common:Inject
94489281026,LOCAL,,forwardRef,0,,<empty>,3,forwardRef,,,0,,@nestjs/common:forwardRef
94489281027,LOCAL,,CreateRoleAliasDto,0,,<empty>,4,CreateRoleAliasDto,,,0,,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program:CreateRoleAliasDto
94489281028,LOCAL,,UpdateRoleAliasDto,0,,<empty>,5,UpdateRoleAliasDto,,,0,,src/shared/context/role-aliases/domain/dto/update-role-alias.dto.ts::program:UpdateRoleAliasDto
94489281029,LOCAL,,InjectRepository,0,,<empty>,6,InjectRepository,,,0,,@nestjs/typeorm:InjectRepository
94489281030,LOCAL,,Repository,0,,<empty>,7,Repository,,,0,,typeorm:Repository
94489281031,LOCAL,,FindRoleAliasDto,0,,<empty>,8,FindRoleAliasDto,,,0,,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto
94489281032,LOCAL,,TenantRoleAliasesService,0,src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts::program:TenantRoleAliasesService;TenantRoleAliasesService,<empty>,9,TenantRoleAliasesService,,,0,,ANY
94489281033,LOCAL,,_tmp_0,28,,<empty>,13,_tmp_0,,,0,,@nestjs/common:Logger
94489281034,LOCAL,,roleId,10,,<empty>,30,roleId,,,0,__ecma.Number,__ecma.Number
94489281035,LOCAL,,tenantRoleAlias,10,,<empty>,31,tenantRoleAlias,,,0,__ecma.Array,@avantodev/avanto-db:TenantRoleAliases
94489281036,LOCAL,,aliasName,10,__ecma.String;__ecma.String:trim:<returnValue>,<empty>,32,aliasName,,,0,__ecma.String,__ecma.String
94489281037,LOCAL,,existingAliasName,10,,<empty>,34,existingAliasName,,,0,ANY,__ecma.Boolean
94489281038,LOCAL,,_tmp_4,72,,<empty>,34,_tmp_4,,,0,,ANY
94489281039,LOCAL,,_tmp_6,12,,<empty>,37,_tmp_6,,,0,,@nestjs/common:ForbiddenException
94489281040,LOCAL,,_tmp_7,66,,<empty>,37,_tmp_7,,,0,,ANY
94489281041,LOCAL,,_tmp_8,15,,<empty>,38,_tmp_8,,,0,,__ecma.Error
94489281042,LOCAL,,existingRole,10,,<empty>,42,existingRole,,,0,ANY,ANY
94489281043,LOCAL,,_tmp_10,62,,<empty>,42,_tmp_10,,,0,,ANY
94489281044,LOCAL,,_tmp_12,12,,<empty>,46,_tmp_12,,,0,,@nestjs/common:NotFoundException
94489281045,LOCAL,,_tmp_13,52,,<empty>,46,_tmp_13,,,0,,ANY
94489281046,LOCAL,,_tmp_14,15,,<empty>,47,_tmp_14,,,0,,__ecma.Error
94489281047,LOCAL,,newRoleAlias,10,__ecma.Array;Repository<RoleAlias>:create:<returnValue>,<empty>,52,newRoleAlias,,,0,ANY,__ecma.Array
94489281048,LOCAL,,_tmp_16,58,,<empty>,52,_tmp_16,,,0,,ANY
94489281049,LOCAL,,newTenantRoleAliases,12,,<empty>,62,newTenantRoleAliases,,,0,__ecma.Array,__ecma.Array
94489281050,LOCAL,,_tmp_19,87,,<empty>,62,_tmp_19,,,0,,ANY
94489281051,LOCAL,,_tmp_36,35,,<empty>,100,_tmp_36,,,0,,ANY
94489281052,LOCAL,,"{ ids, aliasNames, descriptions, enabled, roleIds, tenantRoleAlias }",10,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto;FindRoleAliasDto,<empty>,107,"{ ids, aliasNames, descriptions, enabled, roleIds, tenantRoleAlias }",,,0,FindRoleAliasDto,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto
94489281053,LOCAL,,_tmp_38,10,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto;src/shared/context/role-aliases/domain/dto/find-role-alias:dto:ts::program:FindRoleAliasDto,<empty>,107,_tmp_38,,,0,,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto
94489281054,LOCAL,,ids,12,,<empty>,107,ids,,,0,,__ecma.Array
94489281055,LOCAL,,aliasNames,17,,<empty>,107,aliasNames,,,0,,__ecma.Array
94489281056,LOCAL,,descriptions,29,,<empty>,107,descriptions,,,0,,__ecma.Array
94489281057,LOCAL,,enabled,43,,<empty>,107,enabled,,,0,,__ecma.Boolean
94489281058,LOCAL,,roleIds,52,,<empty>,107,roleIds,,,0,,__ecma.Array
94489281059,LOCAL,,tenantRoleAlias,61,,<empty>,107,tenantRoleAlias,,,0,,@avantodev/avanto-db:TenantRoleAliases
94489281060,LOCAL,,query,8,,<empty>,108,query,,,0,ANY,ANY
94489281061,LOCAL,,_tmp_44,59,,<empty>,116,_tmp_44,,,0,,ANY
94489281062,LOCAL,,_tmp_45,80,,<empty>,119,_tmp_45,,,0,,ANY
94489281063,LOCAL,,_tmp_46,84,,<empty>,124,_tmp_46,,,0,,ANY
94489281064,LOCAL,,_tmp_47,68,,<empty>,129,_tmp_47,,,0,,ANY
94489281065,LOCAL,,_tmp_48,62,,<empty>,132,_tmp_48,,,0,,ANY
94489281066,LOCAL,,_tmp_49,80,,<empty>,136,_tmp_49,,,0,,ANY
94489281067,LOCAL,,roleAliasToUpdate,10,,<empty>,146,roleAliasToUpdate,,,0,ANY,__ecma.Array
94489281068,LOCAL,,_tmp_58,35,,<empty>,152,_tmp_58,,,0,,ANY
94489281069,LOCAL,,_tmp_60,12,,<empty>,157,_tmp_60,,,0,,@nestjs/common:NotFoundException
94489281070,LOCAL,,_tmp_61,52,,<empty>,157,_tmp_61,,,0,,ANY
94489281071,LOCAL,,_tmp_62,15,,<empty>,158,_tmp_62,,,0,,__ecma.Error
94489281072,LOCAL,,roleId,10,,<empty>,162,roleId,,,0,__ecma.Number,__ecma.Number
94489281073,LOCAL,,tenantRoleAlias,10,,<empty>,163,tenantRoleAlias,,,0,__ecma.Array,@avantodev/avanto-db:TenantRoleAliases
94489281074,LOCAL,,aliasName,10,__ecma.String;__ecma.String:trim:<returnValue>,<empty>,164,aliasName,,,0,__ecma.String,__ecma.String
94489281075,LOCAL,,existingAliasName,12,,<empty>,166,existingAliasName,,,0,ANY,__ecma.Boolean
94489281076,LOCAL,,_tmp_65,74,,<empty>,166,_tmp_65,,,0,,ANY
94489281077,LOCAL,,_tmp_67,14,,<empty>,169,_tmp_67,,,0,,@nestjs/common:ForbiddenException
94489281078,LOCAL,,_tmp_68,68,,<empty>,169,_tmp_68,,,0,,ANY
94489281079,LOCAL,,_tmp_69,17,,<empty>,170,_tmp_69,,,0,,__ecma.Error
94489281080,LOCAL,,existingRole,12,,<empty>,177,existingRole,,,0,ANY,ANY
94489281081,LOCAL,,_tmp_71,64,,<empty>,177,_tmp_71,,,0,,ANY
94489281082,LOCAL,,_tmp_73,14,,<empty>,180,_tmp_73,,,0,,@nestjs/common:NotFoundException
94489281083,LOCAL,,_tmp_74,54,,<empty>,180,_tmp_74,,,0,,ANY
94489281084,LOCAL,,_tmp_75,17,,<empty>,181,_tmp_75,,,0,,__ecma.Error
94489281085,LOCAL,,_tmp_77,55,,<empty>,188,_tmp_77,,,0,,ANY
94489281086,LOCAL,,newTenantRoleAliases,12,,<empty>,197,newTenantRoleAliases,,,0,__ecma.Array,__ecma.Array
94489281087,LOCAL,,_tmp_80,87,,<empty>,197,_tmp_80,,,0,,ANY
94489281088,LOCAL,,userToDisable,10,,<empty>,216,userToDisable,,,0,ANY,__ecma.Boolean
94489281089,LOCAL,,_tmp_85,68,,<empty>,216,_tmp_85,,,0,,ANY
94489281090,LOCAL,,_tmp_87,12,,<empty>,219,_tmp_87,,,0,,@nestjs/common:NotFoundException
94489281091,LOCAL,,_tmp_88,54,,<empty>,219,_tmp_88,,,0,,ANY
94489281092,LOCAL,,_tmp_89,15,,<empty>,220,_tmp_89,,,0,,__ecma.Error
94489281093,LOCAL,,RoleAliasesService,0,,<empty>,11,RoleAliasesService,,,0,,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService
94489281094,LOCAL,,_tmp_91,,,<empty>,,_tmp_91,,,0,,Repository<RoleAlias>
94489281095,LOCAL,,_tmp_90,,,<empty>,,_tmp_90,,,0,,@nestjs/common:Logger
94489281096,LOCAL,,Error,,,<empty>,,Error,,,0,,ErrorConstructor
94489281097,LOCAL,,_tmp_89,,,<empty>,,_tmp_89,,,0,,__ecma.Error
94489281098,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:remove:NotFoundException,NotFoundException,,,<empty>,,NotFoundException,,,0,,@nestjs/common:NotFoundException
94489281099,LOCAL,,_tmp_87,,,<empty>,,_tmp_87,,,0,,@nestjs/common:NotFoundException
94489281100,LOCAL,,_tmp_86,,,<empty>,,_tmp_86,,,0,,@nestjs/common:Logger
94489281101,LOCAL,,_tmp_84,,,<empty>,,_tmp_84,,,0,,Repository<RoleAlias>
94489281102,LOCAL,,_tmp_83,,,<empty>,,_tmp_83,,,0,,@nestjs/common:Logger
94489281103,LOCAL,,_tmp_82,,,<empty>,,_tmp_82,,,0,,Repository<RoleAlias>
94489281104,LOCAL,,_tmp_81,,,<empty>,,_tmp_81,,,0,,@nestjs/common:Logger
94489281105,LOCAL,,_tmp_79,,src/shared/context/tenant-role-aliases/tenant-role-aliases:service:ts::program:TenantRoleAliasesService;TenantRoleAliasesService;src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts::program:TenantRoleAliasesService,<empty>,,_tmp_79,,,0,,ANY
94489281106,LOCAL,,_tmp_78,,,<empty>,,_tmp_78,,,0,,Repository<RoleAlias>
94489281107,LOCAL,,_tmp_76,,,<empty>,,_tmp_76,,,0,,Repository<RoleAlias>
94489281108,LOCAL,,Error,,,<empty>,,Error,,,0,,ErrorConstructor
94489281109,LOCAL,,_tmp_75,,,<empty>,,_tmp_75,,,0,,__ecma.Error
94489281110,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:update:NotFoundException,NotFoundException,,,<empty>,,NotFoundException,,,0,,@nestjs/common:NotFoundException
94489281111,LOCAL,,_tmp_73,,,<empty>,,_tmp_73,,,0,,@nestjs/common:NotFoundException
94489281112,LOCAL,,_tmp_72,,,<empty>,,_tmp_72,,,0,,@nestjs/common:Logger
94489281113,LOCAL,,_tmp_70,,,<empty>,,_tmp_70,,,0,,Repository<Role>
94489281114,LOCAL,,_tmp_69,,,<empty>,,_tmp_69,,,0,,__ecma.Error
94489281115,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:update:ForbiddenException,ForbiddenException,,,<empty>,,ForbiddenException,,,0,,@nestjs/common:ForbiddenException
94489281116,LOCAL,,_tmp_67,,,<empty>,,_tmp_67,,,0,,@nestjs/common:ForbiddenException
94489281117,LOCAL,,_tmp_66,,,<empty>,,_tmp_66,,,0,,@nestjs/common:Logger
94489281118,LOCAL,,_tmp_64,,,<empty>,,_tmp_64,,,0,,Repository<RoleAlias>
94489281119,LOCAL,,_tmp_63,,__ecma.String;__ecma.String:trim:<returnValue>,<empty>,,_tmp_63,,,0,,__ecma.String
94489281120,LOCAL,,_tmp_62,,,<empty>,,_tmp_62,,,0,,__ecma.Error
94489281121,LOCAL,,_tmp_60,,,<empty>,,_tmp_60,,,0,,@nestjs/common:NotFoundException
94489281122,LOCAL,,_tmp_59,,,<empty>,,_tmp_59,,,0,,@nestjs/common:Logger
94489281123,LOCAL,,_tmp_51,,,<empty>,,_tmp_51,,,0,,ANY
94489281124,LOCAL,,_tmp_52,,,<empty>,,_tmp_52,,,0,,ANY
94489281125,LOCAL,,_tmp_53,,,<empty>,,_tmp_53,,,0,,ANY
94489281126,LOCAL,,_tmp_54,,,<empty>,,_tmp_54,,,0,,ANY
94489281127,LOCAL,,_tmp_55,,,<empty>,,_tmp_55,,,0,,ANY
94489281128,LOCAL,,_tmp_56,,,<empty>,,_tmp_56,,,0,,Repository<RoleAlias>:createQueryBuilder:<returnValue>
94489281129,LOCAL,,_tmp_57,,,<empty>,,_tmp_57,,,0,,Repository<RoleAlias>
94489281130,LOCAL,,_tmp_50,,,<empty>,,_tmp_50,,,0,,@nestjs/common:Logger
94489281131,LOCAL,,_tmp_39,,,<empty>,,_tmp_39,,,0,,ANY
94489281132,LOCAL,,_tmp_40,,,<empty>,,_tmp_40,,,0,,ANY
94489281133,LOCAL,,_tmp_41,,,<empty>,,_tmp_41,,,0,,ANY
94489281134,LOCAL,,_tmp_42,,,<empty>,,_tmp_42,,,0,,Repository<RoleAlias>:createQueryBuilder:<returnValue>
94489281135,LOCAL,,_tmp_43,,,<empty>,,_tmp_43,,,0,,Repository<RoleAlias>
94489281136,LOCAL,,_tmp_37,,,<empty>,,_tmp_37,,,0,,@nestjs/common:Logger
94489281137,LOCAL,,_tmp_29,,,<empty>,,_tmp_29,,,0,,ANY
94489281138,LOCAL,,_tmp_30,,,<empty>,,_tmp_30,,,0,,ANY
94489281139,LOCAL,,_tmp_31,,,<empty>,,_tmp_31,,,0,,ANY
94489281140,LOCAL,,_tmp_32,,,<empty>,,_tmp_32,,,0,,ANY
94489281141,LOCAL,,_tmp_33,,,<empty>,,_tmp_33,,,0,,ANY
94489281142,LOCAL,,_tmp_34,,,<empty>,,_tmp_34,,,0,,Repository<RoleAlias>:createQueryBuilder:<returnValue>
94489281143,LOCAL,,_tmp_35,,,<empty>,,_tmp_35,,,0,,Repository<RoleAlias>
94489281144,LOCAL,,_tmp_28,,,<empty>,,_tmp_28,,,0,,@nestjs/common:Logger
94489281145,LOCAL,,_tmp_22,,,<empty>,,_tmp_22,,,0,,ANY
94489281146,LOCAL,,_tmp_23,,,<empty>,,_tmp_23,,,0,,ANY
94489281147,LOCAL,,_tmp_24,,,<empty>,,_tmp_24,,,0,,ANY
94489281148,LOCAL,,_tmp_25,,,<empty>,,_tmp_25,,,0,,ANY
94489281149,LOCAL,,_tmp_26,,,<empty>,,_tmp_26,,,0,,Repository<RoleAlias>:createQueryBuilder:<returnValue>
94489281150,LOCAL,,_tmp_27,,,<empty>,,_tmp_27,,,0,,Repository<RoleAlias>
94489281151,LOCAL,,_tmp_21,,,<empty>,,_tmp_21,,,0,,@nestjs/common:Logger
94489281152,LOCAL,,_tmp_20,,,<empty>,,_tmp_20,,,0,,Repository<RoleAlias>
94489281153,LOCAL,,_tmp_18,,src/shared/context/tenant-role-aliases/tenant-role-aliases:service:ts::program:TenantRoleAliasesService;TenantRoleAliasesService;src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts::program:TenantRoleAliasesService,<empty>,,_tmp_18,,,0,,ANY
94489281154,LOCAL,,_tmp_17,,,<empty>,,_tmp_17,,,0,,Repository<RoleAlias>
94489281155,LOCAL,,_tmp_15,,,<empty>,,_tmp_15,,,0,,Repository<RoleAlias>
94489281156,LOCAL,,Error,,,<empty>,,Error,,,0,,ErrorConstructor
94489281157,LOCAL,,_tmp_14,,,<empty>,,_tmp_14,,,0,,__ecma.Error
94489281158,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:create:NotFoundException,NotFoundException,,,<empty>,,NotFoundException,,,0,,@nestjs/common:NotFoundException
94489281159,LOCAL,,_tmp_12,,,<empty>,,_tmp_12,,,0,,@nestjs/common:NotFoundException
94489281160,LOCAL,,_tmp_11,,,<empty>,,_tmp_11,,,0,,@nestjs/common:Logger
94489281161,LOCAL,,_tmp_9,,,<empty>,,_tmp_9,,,0,,Repository<Role>
94489281162,LOCAL,,_tmp_8,,,<empty>,,_tmp_8,,,0,,__ecma.Error
94489281163,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:create:ForbiddenException,ForbiddenException,,,<empty>,,ForbiddenException,,,0,,@nestjs/common:ForbiddenException
94489281164,LOCAL,,_tmp_6,,,<empty>,,_tmp_6,,,0,,@nestjs/common:ForbiddenException
94489281165,LOCAL,,_tmp_5,,,<empty>,,_tmp_5,,,0,,@nestjs/common:Logger
94489281166,LOCAL,,_tmp_3,,,<empty>,,_tmp_3,,,0,,Repository<RoleAlias>
94489281167,LOCAL,,_tmp_2,,__ecma.String;__ecma.String:trim:<returnValue>,<empty>,,_tmp_2,,,0,,__ecma.String
94489281168,LOCAL,,_tmp_1,,,<empty>,,_tmp_1,,,0,,@nestjs/common:Logger
94489281169,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:<init>:<lambda>0:TenantRoleAliasesService,TenantRoleAliasesService,,src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts::program:TenantRoleAliasesService;TenantRoleAliasesService,<empty>,,TenantRoleAliasesService,,,0,,ANY
94489281170,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:<init>:TenantRoleAliasesService,TenantRoleAliasesService,,src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts::program:TenantRoleAliasesService;TenantRoleAliasesService,<empty>,,TenantRoleAliasesService,,,0,,ANY
94489281171,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:<init>:forwardRef,forwardRef,,,<empty>,,forwardRef,,,0,,@nestjs/common:forwardRef
94489281172,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:<init>:dbConfig,dbConfig,,src/shared/dataTypes/PostgreSQLConfig.ts::program:PostgreSQLConfig;PostgreSQLConfig,<empty>,,dbConfig,,,0,,ANY
94489281173,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:<init>:TenantRoleAliases,TenantRoleAliases,,,<empty>,,TenantRoleAliases,,,0,,@avantodev/avanto-db:TenantRoleAliases
94489281174,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:<init>:Role,Role,,,<empty>,,Role,,,0,,@avantodev/avanto-db:Role
94489281175,LOCAL,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:<init>:RoleAlias,RoleAlias,,,<empty>,,RoleAlias,,,0,,@avantodev/avanto-db:RoleAlias
94489281176,LOCAL,,roleAliasCollection,,,<empty>,,roleAliasCollection,,,0,,__ecma.Array
94489281177,LOCAL,,_tmp_0,,,<empty>,,_tmp_0,,,0,,@nestjs/common:Logger
94489281178,LOCAL,,logger,,,<empty>,,logger,,,0,,@nestjs/common:Logger
94489281179,LOCAL,,RoleDto,0,,<empty>,1,RoleDto,,,0,,src/shared/context/roles/domain/dto/role.dto.ts::program:RoleDto
94489281180,LOCAL,,ApiProperty,0,,<empty>,2,ApiProperty,,,0,,@nestjs/swagger:ApiProperty
94489281181,LOCAL,,IsNotEmpty,0,,<empty>,3,IsNotEmpty,,,0,,class-validator:IsNotEmpty
94489281182,LOCAL,,Length,0,,<empty>,3,Length,,,0,,class-validator:Length
94489281183,LOCAL,,_tmp_0,15,,<empty>,36,_tmp_0,,,0,,ANY
94489281184,LOCAL,,_tmp_1,39,,<empty>,36,_tmp_1,,,0,,ANY
94489281185,LOCAL,,CreateRoleDto,7,,<empty>,5,CreateRoleDto,,,0,,src/shared/context/roles/domain/dto/create-role.dto.ts::program:CreateRoleDto
94489281186,LOCAL,,Number,,,<empty>,,Number,,,0,,NumberConstructor
94489281187,LOCAL,,_tmp_1,,,<empty>,,_tmp_1,,,0,,ANY
94489281188,LOCAL,,ApiProperty,0,,<empty>,1,ApiProperty,,,0,,@nestjs/swagger:ApiProperty
94489281189,LOCAL,,PartialType,0,,<empty>,1,PartialType,,,0,,@nestjs/swagger:PartialType
94489281190,LOCAL,,CreateRoleDto,0,,<empty>,2,CreateRoleDto,,,0,,src/shared/context/roles/domain/dto/create-role.dto.ts::program:CreateRoleDto
94489281191,LOCAL,,_tmp_0,15,,<empty>,5,_tmp_0,,,0,,ANY
94489281192,LOCAL,,_tmp_1,39,,<empty>,5,_tmp_1,,,0,,ANY
94489281193,LOCAL,,_tmp_2,15,,<empty>,8,_tmp_2,,,0,,ANY
94489281194,LOCAL,,_tmp_3,39,,<empty>,8,_tmp_3,,,0,,ANY
94489281195,LOCAL,,_tmp_4,15,,<empty>,11,_tmp_4,,,0,,ANY
94489281196,LOCAL,,_tmp_5,39,,<empty>,11,_tmp_5,,,0,,ANY
94489281197,LOCAL,,_tmp_6,15,,<empty>,14,_tmp_6,,,0,,ANY
94489281198,LOCAL,,_tmp_7,39,,<empty>,14,_tmp_7,,,0,,ANY
94489281199,LOCAL,,_tmp_8,15,,<empty>,32,_tmp_8,,,0,,ANY
94489281200,LOCAL,,_tmp_9,39,,<empty>,32,_tmp_9,,,0,,ANY
94489281201,LOCAL,,_tmp_10,15,,<empty>,35,_tmp_10,,,0,,ANY
94489281202,LOCAL,,_tmp_11,39,,<empty>,35,_tmp_11,,,0,,ANY
94489281203,LOCAL,,FindRoleDto,7,,<empty>,4,FindRoleDto,,,0,,src/shared/context/roles/domain/dto/find-role.dto.ts::program:FindRoleDto
94489281204,LOCAL,,Number,,,<empty>,,Number,,,0,,NumberConstructor
94489281205,LOCAL,,_tmp_11,,,<empty>,,_tmp_11,,,0,,ANY
94489281206,LOCAL,,_tmp_9,,,<empty>,,_tmp_9,,,0,,ANY
94489281207,LOCAL,,String,,,<empty>,,String,,,0,,StringConstructor
94489281208,LOCAL,,_tmp_7,,,<empty>,,_tmp_7,,,0,,ANY
94489281209,LOCAL,,_tmp_5,,,<empty>,,_tmp_5,,,0,,ANY
94489281210,LOCAL,,_tmp_3,,,<empty>,,_tmp_3,,,0,,ANY
94489281211,LOCAL,,_tmp_1,,,<empty>,,_tmp_1,,,0,,ANY
94489281212,LOCAL,,RoleDto,7,,<empty>,1,RoleDto,,,0,,src/shared/context/roles/domain/dto/role.dto.ts::program:RoleDto
94489281213,LOCAL,,PartialType,0,,<empty>,1,PartialType,,,0,,@nestjs/swagger:PartialType
94489281214,LOCAL,,CreateRoleDto,0,,<empty>,2,CreateRoleDto,,,0,,src/shared/context/roles/domain/dto/create-role.dto.ts::program:CreateRoleDto
94489281215,LOCAL,,ApiProperty,0,,<empty>,3,ApiProperty,,,0,,@nestjs/swagger:ApiProperty
94489281216,LOCAL,,IsNotEmpty,0,,<empty>,4,IsNotEmpty,,,0,,class-validator:IsNotEmpty
94489281217,LOCAL,,Length,0,,<empty>,4,Length,,,0,,class-validator:Length
94489281218,LOCAL,,_tmp_0,15,,<empty>,7,_tmp_0,,,0,,ANY
94489281219,LOCAL,,_tmp_1,15,,<empty>,12,_tmp_1,,,0,,ANY
94489281220,LOCAL,,_tmp_2,15,,<empty>,17,_tmp_2,,,0,,ANY
94489281221,LOCAL,,_tmp_3,15,,<empty>,22,_tmp_3,,,0,,ANY
94489281222,LOCAL,,_tmp_4,15,,<empty>,25,_tmp_4,,,0,,ANY
94489281223,LOCAL,,_tmp_5,15,,<empty>,28,_tmp_5,,,0,,ANY
94489281224,LOCAL,,_tmp_6,15,,<empty>,31,_tmp_6,,,0,,ANY
94489281225,LOCAL,,_tmp_7,15,,<empty>,34,_tmp_7,,,0,,ANY
94489281226,LOCAL,,_tmp_8,15,,<empty>,37,_tmp_8,,,0,,ANY
94489281227,LOCAL,,_tmp_9,39,,<empty>,37,_tmp_9,,,0,,ANY
94489281228,LOCAL,,_tmp_10,15,,<empty>,40,_tmp_10,,,0,,ANY
94489281229,LOCAL,,_tmp_11,39,,<empty>,40,_tmp_11,,,0,,ANY
94489281230,LOCAL,,UpdateRoleDto,7,,<empty>,6,UpdateRoleDto,,,0,,src/shared/context/roles/domain/dto/update-role.dto.ts::program:UpdateRoleDto
94489281231,LOCAL,,Number,,,<empty>,,Number,,,0,,NumberConstructor
94489281232,LOCAL,,_tmp_11,,,<empty>,,_tmp_11,,,0,,ANY
94489281233,LOCAL,,_tmp_9,,,<empty>,,_tmp_9,,,0,,ANY
94489281234,LOCAL,,Repository,0,,<empty>,1,Repository,,,0,,typeorm:Repository
94489281235,LOCAL,,InjectRepository,0,,<empty>,2,InjectRepository,,,0,,@nestjs/typeorm:InjectRepository
94489281236,LOCAL,,fetchTenants,0,,<empty>,3,fetchTenants,,,0,,"(args: ANY, url: __ecma.String) => Promise<any>"
94489281237,LOCAL,,Role,0,,<empty>,4,Role,,,0,,@avantodev/avanto-db:Role
94489281238,LOCAL,,Tenant,0,,<empty>,4,Tenant,,,0,,@avantodev/avanto-db:Tenant
94489281239,LOCAL,,TenantType,0,,<empty>,4,TenantType,,,0,,@avantodev/avanto-db:TenantType
94489281240,LOCAL,,FindRoleDto,0,,<empty>,5,FindRoleDto,,,0,,src/shared/context/roles/domain/dto/find-role.dto.ts::program:FindRoleDto
94489281241,LOCAL,,CreateRoleDto,0,,<empty>,6,CreateRoleDto,,,0,,src/shared/context/roles/domain/dto/create-role.dto.ts::program:CreateRoleDto
94489281242,LOCAL,,UpdateRoleDto,0,,<empty>,7,UpdateRoleDto,,,0,,src/shared/context/roles/domain/dto/update-role.dto.ts::program:UpdateRoleDto
94489281243,LOCAL,,dbConfig,0,src/shared/dataTypes/PostgreSQLConfig.ts::program:PostgreSQLConfig;PostgreSQLConfig,<empty>,8,dbConfig,,,0,,ANY
94489281244,LOCAL,,Injectable,0,,<empty>,9,Injectable,,,0,,@nestjs/common:Injectable
94489281245,LOCAL,,Logger,0,,<empty>,9,Logger,,,0,,@nestjs/common:Logger
94489281246,LOCAL,,ForbiddenException,0,,<empty>,9,ForbiddenException,,,0,,@nestjs/common:ForbiddenException
94489281247,LOCAL,,NotFoundException,0,,<empty>,9,NotFoundException,,,0,,@nestjs/common:NotFoundException
94489281248,LOCAL,,_tmp_0,28,,<empty>,13,_tmp_0,,,0,,@nestjs/common:Logger
94489281249,LOCAL,,"{ tag, name, description, tenantSpecific, tenantCreatorId }",10,src/shared/context/roles/domain/dto/create-role.dto.ts::program:CreateRoleDto;CreateRoleDto,<empty>,23,"{ tag, name, description, tenantSpecific, tenantCreatorId }",,,0,CreateRoleDto,src/shared/context/roles/domain/dto/create-role.dto.ts::program:CreateRoleDto
94489281250,LOCAL,,_tmp_2,10,src/shared/context/roles/domain/dto/create-role.dto.ts::program:CreateRoleDto;src/shared/context/roles/domain/dto/create-role:dto:ts::program:CreateRoleDto,<empty>,23,_tmp_2,,,0,,src/shared/context/roles/domain/dto/create-role.dto.ts::program:CreateRoleDto
94489281251,LOCAL,,tag,12,,<empty>,23,tag,,,0,,__ecma.String
94489281252,LOCAL,,name,17,__ecma.String;__ecma.String:trim:<returnValue>,<empty>,23,name,,,0,,__ecma.String
94489281253,LOCAL,,description,23,__ecma.String;__ecma.String:trim:<returnValue>,<empty>,23,description,,,0,,__ecma.String
94489281254,LOCAL,,tenantSpecific,36,,<empty>,23,tenantSpecific,,,0,,__ecma.Boolean
94489281255,LOCAL,,tenantCreatorId,52,,<empty>,23,tenantCreatorId,,,0,,__ecma.Number
94489281256,LOCAL,,existingTenantTag,10,,<empty>,24,existingTenantTag,,,0,ANY,__ecma.Boolean
94489281257,LOCAL,,_tmp_4,67,,<empty>,24,_tmp_4,,,0,,ANY
94489281258,LOCAL,,_tmp_7,12,,<empty>,27,_tmp_7,,,0,,@nestjs/common:ForbiddenException
94489281259,LOCAL,,_tmp_8,60,,<empty>,27,_tmp_8,,,0,,ANY
94489281260,LOCAL,,_tmp_9,15,,<empty>,28,_tmp_9,,,0,,__ecma.Error
94489281261,LOCAL,,foundTenantCreator,8,,<empty>,35,foundTenantCreator,,,0,__ecma.Array,__ecma.Array
94489281262,LOCAL,,url,12,,<empty>,37,url,,,0,ANY,__ecma.Boolean
94489281263,LOCAL,,_tmp_12,14,,<empty>,40,_tmp_12,,,0,,@nestjs/common:NotFoundException
